STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NPL,Nepal,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,19776.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NCL,New Caledonia,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,77.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NCL,New Caledonia,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,0.417205,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NER,Niger,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,178368.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NER,Niger,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,14.08135,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NGA,Nigeria,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,47.41588,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NGA,Nigeria,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,431849.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MNP,Northern Mariana Islands,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,0.4347826,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MNP,Northern Mariana Islands,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PLW,Palau,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,5.010893,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PAN,Panama,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,6332,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PAN,Panama,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,8.535994,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PRY,Paraguay,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,11.548,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PRY,Paraguay,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,45880.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PHL,Philippines,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,111761.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PHL,Philippines,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,37.48248,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PRI,Puerto Rico,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,7.599775,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PRI,Puerto Rico,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,674.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,REU,Réunion,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,11.79404,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,REU,Réunion,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,295.18,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,RUS,Russia,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,7.545642,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,RUS,Russia,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,1235740,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,RWA,Rwanda,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,75.79451,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,RWA,Rwanda,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,18017.11,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LCA,Saint Lucia,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,15.67213,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LCA,Saint Lucia,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,95.60001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SMR,San Marino,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,14.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SMR,San Marino,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,24.83333,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,STP,Sao Tome and Principe,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,432.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,STP,Sao Tome and Principe,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,45.0625,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SAU,Saudi Arabia,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,36581.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SAU,Saudi Arabia,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,1.701729,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SEN,Senegal,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,39125.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SEN,Senegal,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,20.32182,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SYC,Seychelles,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,14.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SYC,Seychelles,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,3.152174,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SGP,Singapore,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,0.9193481,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SLB,Solomon Islands,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,1011.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SLB,Solomon Islands,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,3.614862,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SOM,Somalia,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,1.797949,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SOM,Somalia,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,11279.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SYR,Syrian Arab Republic,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,30.41066,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SYR,Syrian Arab Republic,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,55843.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TZA,Tanzania,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,17.55792,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TGO,Togo,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,50.35834,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TGO,Togo,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,27389.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TON,Tonga,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,42.81944,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TON,Tonga,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,308.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TTO,Trinidad and Tobago,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,10.39181,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TTO,Trinidad and Tobago,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,533.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,UGA,Uganda,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,114990,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,UGA,Uganda,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,57.3459,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,VIR,United States Virgin Islands,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,2.885714,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,VIR,United States Virgin Islands,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,10.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,URY,Uruguay,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,20501,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,URY,Uruguay,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,11.71352,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,VUT,Vanuatu,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,9.817883,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,VUT,Vanuatu,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,1196.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,VNM,Viet Nam,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,37.31467,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,VNM,Viet Nam,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,116955,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,WLF,Wallis and Futuna,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,25,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,WLF,Wallis and Futuna,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,35,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ZMB,Zambia,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,5.165943,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ZMB,Zambia,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,38403.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ZWE,Zimbabwe,A,Annual,CROP,Cropland,PT_LAR,Percentage of land area,2021,,10.53075,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ZWE,Zimbabwe,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,40738.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AUS,Australia,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,316500,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AUT,Austria,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,13904.49,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BEL,Belgium,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,8893.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CAN,Canada,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,384310,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CRI,Costa Rica,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,5443.476,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CZE,Czechia,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,25242.72,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,DNK,Denmark,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,23840,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,EST,Estonia,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,7050,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,DEU,Germany,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,118600,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GRC,Greece,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,28419.96,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,HUN,Hungary,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,42891.99,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ISL,Iceland,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,1210,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,IRL,Ireland,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,4370,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ISR,Israel,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,3750,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ITA,Italy,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,93614.34,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,JPN,Japan,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,43490,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,KOR,Korea,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,15470,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LVA,Latvia,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,13710,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LTU,Lithuania,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,23152,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LUX,Luxembourg,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,640.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MEX,Mexico,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,259260.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NLD,Netherlands,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,10400,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NZL,New Zealand,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,6900,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NOR,Norway,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,8070,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SVK,Slovak Republic,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,13440,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SVN,Slovenia,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,2333.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ESP,Spain,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,166098.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SWE,Sweden,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,25390,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CHE,Switzerland,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,4206.904,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TUR,Türkiye,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,234730,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GBR,United Kingdom,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,60558.19,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,USA,United States,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,1558747,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,OECDA,OECD America,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,2276048,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,OECDSO,OECD Asia Oceania,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,386110,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ALB,Albania,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,6875.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AND,Andorra,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,7.562,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ARM,Armenia,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,5037.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AZE,Azerbaijan,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,23630,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BHS,Bahamas,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,110,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BHR,Bahrain,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,41,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BGD,Bangladesh,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,88180,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BLZ,Belize,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,1320,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BMU,Bermuda,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BTN,Bhutan,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,1070,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BIH,Bosnia and Herzegovina,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,11160,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BRA,Brazil,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,634220,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BGR,Bulgaria,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,36500,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,KHM,Cambodia,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,46252.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CHN,China (People’s Republic of),A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,1283700,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,COG,Congo,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,6726,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,HRV,Croatia,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,9360,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CUB,Cuba,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,35616,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CYP,Cyprus,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,1194.17,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ECU,Ecuador,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,24480,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SLV,El Salvador,A,Annual,CROP,Cropland,KM2,Square kilometres,2021,,8810,,A,Normal value,0,Units,1,One
